300.0	0.34181154466490427
300.0	0.34181154466490427
319.778	0.2693514649650033
339.556	0.20108167819958728
359.333	0.146679462769809
379.111	0.11448747229657184
398.889	0.111293383900021
418.667	0.10425847781481455
438.444	0.09911492219962213
458.222	0.09547514186617609
478.0	0.09301577644382435
497.778	0.09146280031559918
517.556	0.09059810283434876
537.333	0.09021862456142929
557.111	0.09018993990621281
576.889	0.09044028950216051
596.667	0.09093486730693055
616.444	0.09165683311861748
636.222	0.09259548237967181
656.0	0.09373986301003966
675.778	0.09507622197138824
695.556	0.09658750525281147
715.333	0.09825398760493863
735.111	0.10005438760702678
754.889	0.10196683676426581
774.667	0.10396990968960634
794.444	0.10604316941341722
814.222	0.10816786398049491
834.0	0.11032664283660258
853.778	0.11250464871924844
873.556	0.1146884086365832
893.333	0.1168663720658472
913.111	0.11902928187829362
932.889	0.12116886697729251
952.667	0.12327914003417012
972.444	0.1253705026381327
992.222	0.127574613966817
1012.0	0.13055402519939052
1031.78	0.13617148781875735
1051.56	0.14724935085746255
1071.33	0.16509745933064762
1091.11	0.18870831390964465
1110.89	0.21008011810652863
1130.67	0.22493921532193145
1150.44	0.23163779460970044
1170.22	0.23508052533089072
1190.0	0.2374893742298205
